ID,Year_Birth,Customer_age,Education,Marital_Status,Income,DependentHome,Dt_Customer,Customer_duration_days,Customer_Age_Enr,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,TotalPurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,TotalCampaignsAcc,Response,Complain,Country
3220,1983,41,Graduation,Married,39922.0,1,2013-02-14,4114,30,30,29,12,59,19,1,36,156,2,3,0,4,7,8,0,0,0,0,0,0,0,0,GER
5424,1983,41,Graduation,Married,39922.0,1,2013-02-14,4114,30,30,29,12,59,19,1,36,156,2,3,0,4,7,8,0,0,0,0,0,0,0,0,ZAF
7488,1963,61,Master,Single,64191.0,1,2013-01-22,4137,50,30,420,15,186,151,38,15,825,3,5,3,13,21,3,0,0,0,0,0,0,0,0,ESP
5289,1975,49,2n Cycle,Single,41658.0,2,2012-11-09,4211,37,30,8,4,12,15,4,29,72,2,1,1,2,4,4,0,0,0,0,0,0,0,0,AUS
347,1976,48,Graduation,Single,40780.0,1,2012-09-08,4273,36,30,229,27,71,13,3,34,377,4,7,1,5,13,9,0,0,0,0,0,0,0,0,CAN
5236,1979,45,Graduation,Together,77568.0,1,2012-08-25,4287,33,30,1230,0,396,232,178,158,2194,1,10,2,8,20,5,1,0,0,1,1,3,0,0,ESP
9478,1985,39,Graduation,Single,66503.0,1,2012-08-14,4298,27,30,91,64,128,65,3,50,401,2,4,3,6,13,3,0,0,0,0,0,0,0,0,ESP
477,1986,38,Graduation,Married,83512.0,0,2014-06-17,3626,28,31,1060,61,835,80,20,101,2157,1,4,7,10,21,1,1,1,1,0,1,5,1,0,ESP
7411,1964,60,PhD,Married,31686.0,2,2014-06-05,3638,50,31,11,0,5,0,0,1,17,2,1,0,3,4,6,0,0,0,0,0,0,0,0,ZAF
3107,1976,48,Graduation,Together,71322.0,1,2014-05-02,3672,38,31,121,24,124,24,15,42,350,1,4,1,7,12,2,0,0,0,0,0,0,0,0,AUS
7437,1988,36,Graduation,Single,27938.0,1,2014-04-28,3676,26,31,13,0,8,2,1,5,29,1,1,0,4,5,3,0,0,0,0,0,0,0,0,AUS
255,1951,73,Graduation,Single,22263.0,2,2014-03-30,3705,63,31,17,0,2,0,0,2,21,2,1,0,3,4,6,0,0,0,0,0,0,0,1,ESP
3790,1956,68,Graduation,Together,34633.0,3,2014-01-23,3771,58,31,8,1,5,0,0,1,15,1,1,0,2,3,6,0,0,0,0,0,0,0,0,ZAF
749,1981,43,Graduation,Together,42162.0,1,2013-11-19,3836,32,31,46,7,59,2,4,27,145,2,3,1,3,7,6,0,0,1,0,0,2,1,0,ESP
1503,1976,48,PhD,Together,162397.0,2,2013-06-03,4005,37,31,85,1,16,2,1,2,107,0,0,0,1,1,1,0,0,0,0,0,0,0,0,ESP
8650,1978,46,Graduation,Single,54162.0,2,2013-03-18,4082,35,31,5,6,10,6,5,10,42,1,1,0,3,4,4,0,0,0,0,0,0,0,0,ESP
607,1955,69,2n Cycle,Single,41769.0,1,2013-02-13,4115,58,31,302,29,131,32,0,27,521,6,8,1,7,16,8,0,0,0,0,0,0,0,0,IND
1008,1981,43,PhD,Together,44953.0,0,2012-12-21,4169,31,31,728,17,133,11,8,124,1021,1,7,3,13,23,6,0,0,1,0,0,1,0,0,GER
9396,1978,46,PhD,Married,37717.0,1,2012-11-23,4197,34,31,9,0,6,4,1,5,25,1,1,0,2,3,9,0,0,0,0,0,0,0,0,ZAF
933,1978,46,PhD,Married,37717.0,1,2012-11-23,4197,34,31,9,0,6,4,1,5,25,1,1,0,2,3,9,0,0,0,0,0,0,0,0,ESP
5710,1970,54,Graduation,Together,40548.0,1,2012-10-10,4241,42,31,110,0,5,2,0,3,120,2,2,1,4,7,5,0,0,0,1,0,1,0,0,AUS
2882,1975,49,2n Cycle,Single,67893.0,1,2012-10-01,4250,37,31,711,28,142,49,18,47,995,2,3,2,9,14,8,0,0,0,0,0,0,0,0,ZAF
2379,1953,71,Graduation,Single,69267.0,0,2012-09-22,4259,59,31,778,44,499,95,73,146,1635,2,3,4,5,12,7,0,0,0,0,0,1,1,0,ZAF
5342,1976,48,Basic,Single,9548.0,1,2012-08-08,4304,36,31,0,1,3,10,6,9,29,2,1,0,3,4,8,0,0,0,0,0,0,0,0,CAN
3262,1958,66,Graduation,Single,68281.0,0,2012-08-07,4305,54,31,995,112,417,42,48,41,1655,1,2,9,13,24,5,0,0,0,0,0,1,1,0,ESP
5832,1960,64,2n Cycle,Together,92556.0,0,2014-04-20,3684,54,32,493,183,352,184,23,28,1263,0,3,5,13,21,0,0,0,0,0,0,0,0,0,ESP
5025,1979,45,Graduation,Single,48526.0,1,2013-12-24,3801,34,32,23,17,23,43,20,9,135,1,2,1,4,7,3,0,0,0,0,0,0,0,0,ESP
569,1991,33,Graduation,Single,90273.0,0,2013-12-14,3811,22,32,704,129,853,120,74,111,1991,1,5,6,7,18,2,1,0,0,1,1,4,1,0,ESP
3102,1981,43,2n Cycle,Together,19414.0,1,2013-10-16,3870,32,32,2,3,12,3,5,7,32,1,1,0,3,4,8,0,0,0,0,0,0,0,0,CAN
9449,1958,66,PhD,Single,79761.0,1,2013-10-04,3882,55,32,415,5,124,15,35,11,605,1,5,2,11,18,3,0,0,0,0,0,0,0,0,ZAF
8104,1951,73,PhD,Married,53312.0,0,2013-08-09,3938,62,32,241,0,12,0,0,25,278,1,5,1,5,11,7,0,0,0,0,0,0,0,0,ESP
75,1982,42,2n Cycle,Together,41039.0,0,2013-07-25,3953,31,32,34,11,137,179,61,45,467,1,8,1,5,14,8,0,0,0,0,0,0,0,0,USA
6421,1961,63,Graduation,Together,88347.0,0,2013-07-03,3975,52,32,1050,178,555,77,138,118,2116,1,4,7,9,20,1,1,0,0,0,0,1,0,0,ESP
3037,1983,41,PhD,Married,50150.0,0,2013-06-20,3988,30,32,135,46,92,65,61,11,410,2,5,2,7,14,5,0,0,0,0,0,0,0,0,CAN
4698,1983,41,PhD,Married,50150.0,0,2013-06-20,3988,30,32,135,46,92,65,61,11,410,2,5,2,7,14,5,0,0,0,0,0,0,0,0,ESP
948,1971,53,Graduation,Single,10245.0,1,2013-05-15,4024,42,32,4,7,7,6,4,13,41,3,1,2,2,5,5,0,0,0,0,0,0,0,0,ESP
6177,1985,39,PhD,Married,33454.0,1,2013-05-08,4031,28,32,76,10,56,3,1,23,169,2,4,0,4,8,8,0,0,0,0,0,0,0,0,USA
3517,1952,72,Graduation,Single,40887.0,2,2013-05-06,4033,61,32,50,4,44,10,10,43,161,3,3,1,3,7,9,0,0,0,0,0,1,1,0,ESP
3491,1975,49,Graduation,Together,55914.0,1,2013-04-29,4040,38,32,384,60,364,119,101,232,1260,4,11,6,8,25,7,0,0,0,0,0,0,0,0,USA
7610,1983,41,Graduation,Together,37292.0,1,2013-04-18,4051,30,32,275,0,86,10,23,66,460,5,6,3,5,14,8,0,0,0,0,0,0,0,0,ESP
4377,1971,53,Graduation,Married,52914.0,1,2013-01-07,4152,42,32,254,10,44,30,10,227,575,2,7,3,3,13,7,0,0,1,0,0,1,0,0,CAN
9850,1972,52,2n Cycle,Married,24884.0,1,2012-11-29,4191,40,32,3,6,7,0,0,3,19,1,0,0,3,3,7,0,0,0,0,0,0,0,0,ESP
5544,1970,54,Graduation,Single,67384.0,1,2012-11-10,4210,42,32,957,40,175,158,53,107,1490,2,7,8,5,20,5,0,0,0,1,0,1,0,0,ESP
6497,1960,64,Graduation,Married,51651.0,1,2012-11-07,4213,52,32,293,6,23,13,6,92,433,4,6,2,5,13,8,0,0,0,0,0,0,0,0,AUS
4543,1980,44,Graduation,Married,82497.0,0,2012-10-31,4220,32,32,777,129,573,216,21,203,1919,1,2,7,9,18,4,0,0,0,0,1,1,0,0,ZAF
5117,1963,61,2n Cycle,Married,32632.0,0,2012-08-02,4310,49,32,63,151,137,153,19,53,576,2,4,4,8,16,5,0,0,0,0,0,0,0,0,ESP
1448,1963,61,Master,Married,33562.0,3,2014-06-25,3618,51,33,21,12,12,0,3,3,51,3,2,0,4,6,4,0,0,0,0,0,0,0,0,IND
6887,1967,57,Graduation,Single,79146.0,2,2014-04-24,3680,47,33,245,16,223,21,43,16,564,2,8,1,8,17,6,0,0,0,0,0,0,0,0,GER
7500,1967,57,Graduation,Single,79146.0,2,2014-04-24,3680,47,33,245,16,223,21,43,16,564,2,8,1,8,17,6,0,0,0,0,0,0,0,0,ESP
2724,1981,43,Master,Single,36143.0,1,2014-03-30,3705,33,33,12,0,1,0,0,6,19,1,0,1,2,3,3,0,0,0,0,0,0,0,0,ESP
2256,1973,51,Master,Married,27159.0,2,2014-03-29,3706,41,33,17,0,3,0,0,1,21,2,1,0,3,4,6,0,0,0,0,0,0,0,0,ESP
1100,1960,64,Master,Together,41275.0,3,2014-03-24,3711,54,33,24,4,22,0,2,9,61,4,3,1,3,7,5,0,0,0,0,0,0,0,0,CAN
7725,1965,59,2n Cycle,Married,76800.0,0,2014-03-08,3727,49,33,173,26,255,35,71,81,641,1,4,4,7,15,1,0,0,0,0,0,0,0,0,IND
2612,1987,37,Graduation,Married,75794.0,0,2013-12-24,3801,26,33,754,160,625,63,32,48,1682,1,7,5,12,24,3,1,0,0,0,0,1,0,0,ZAF
113,1951,73,Graduation,Married,30833.0,2,2013-07-16,3962,62,33,11,0,7,3,1,6,28,2,1,0,3,4,5,0,0,0,0,0,0,0,0,ESP
2868,1949,75,PhD,Single,26518.0,2,2013-04-08,4061,64,33,20,1,28,3,3,2,57,3,2,0,3,5,8,0,0,0,0,0,1,1,0,USA
4216,1981,43,Graduation,Single,91065.0,0,2013-02-22,4106,32,33,822,114,108,179,137,114,1474,1,7,9,9,25,3,1,0,0,0,1,3,1,0,ESP
199,1962,62,Master,Single,45183.0,0,2013-01-20,4139,51,33,219,3,60,12,9,12,315,1,4,1,7,12,7,0,0,0,1,0,1,0,0,CAN
359,1950,74,Graduation,Together,48070.0,1,2013-01-13,4146,63,33,373,14,83,6,9,19,504,3,8,2,6,16,7,0,0,0,0,0,0,0,1,ESP
8842,1971,53,Graduation,Single,30372.0,2,2012-12-25,4165,41,33,15,0,12,7,3,7,44,3,2,0,3,5,7,0,0,0,0,0,0,0,0,ESP
2154,1971,53,Graduation,Single,30372.0,2,2012-12-25,4165,41,33,15,0,12,7,3,7,44,3,2,0,3,5,7,0,0,0,0,0,0,0,0,ESP
6050,1975,49,2n Cycle,Married,57036.0,1,2012-12-11,4179,37,33,1171,43,219,19,14,47,1513,4,6,3,13,22,9,0,0,1,0,0,1,0,0,IND
9204,1970,54,Graduation,Single,66731.0,1,2012-09-12,4269,42,33,371,159,194,58,106,141,1029,4,4,3,6,13,3,0,0,0,0,0,0,0,0,ESP
4472,1970,54,PhD,Single,35682.0,1,2014-06-27,3616,44,34,23,0,8,6,2,18,57,1,1,1,3,5,2,0,0,0,0,0,0,0,0,AUS
6864,1989,35,Master,Single,10979.0,0,2014-05-22,3652,25,34,8,4,10,2,2,4,30,2,3,0,3,6,5,0,0,0,0,0,0,0,0,AUS
10617,1989,35,Master,Single,10979.0,0,2014-05-22,3652,25,34,8,4,10,2,2,4,30,2,3,0,3,6,5,0,0,0,0,0,0,0,0,ESP
3924,1965,59,PhD,Single,57912.0,1,2014-03-17,3718,49,34,801,0,80,0,0,35,916,5,8,3,12,23,5,0,0,0,1,0,1,0,0,ZAF
5654,1972,52,Graduation,Married,36026.0,3,2014-03-16,3719,42,34,20,4,10,6,4,17,61,2,2,0,3,5,6,0,0,0,0,0,0,0,0,AUS
9216,1971,53,Graduation,Married,35788.0,2,2014-01-23,3771,43,34,23,2,11,3,1,4,44,2,2,0,3,5,6,0,0,0,0,0,0,0,0,CAN
8086,1959,65,Graduation,Married,42243.0,2,2013-12-11,3814,54,34,48,0,2,0,0,5,55,2,2,0,3,5,7,0,0,0,0,0,0,0,0,ZAF
9097,1956,68,Graduation,Single,46086.0,1,2013-11-03,3852,57,34,244,8,32,7,2,50,343,4,3,1,8,12,4,0,0,0,0,0,0,0,0,ESP
7631,1978,46,Master,Together,61346.0,1,2013-10-06,3880,35,34,562,58,168,43,16,142,989,1,5,7,10,22,3,0,0,0,0,0,0,0,0,IND
7275,1971,53,Master,Single,33316.0,2,2013-10-04,3882,42,34,79,1,31,4,4,12,131,3,2,1,4,7,6,0,0,0,0,0,0,0,0,USA
8334,1971,53,Master,Single,33316.0,2,2013-10-04,3882,42,34,79,1,31,4,4,12,131,3,2,1,4,7,6,0,0,0,0,0,0,0,0,ESP
1987,1987,37,Basic,Single,21063.0,1,2013-09-25,3891,26,34,1,10,11,19,3,15,59,2,2,0,3,5,6,0,0,0,0,0,0,0,0,ESP
2281,1970,54,Graduation,Single,33697.0,1,2013-09-15,3901,43,34,4,3,7,0,3,11,28,1,1,0,2,3,7,0,0,1,0,0,1,0,0,GER
7034,1978,46,2n Cycle,Married,25804.0,1,2013-09-01,3915,35,34,8,7,9,13,6,12,55,2,2,0,3,5,8,0,0,0,0,0,0,0,0,CAN
2797,1977,47,Graduation,Married,72117.0,1,2013-08-20,3927,36,34,707,20,171,65,60,50,1073,1,9,7,9,25,5,0,0,0,0,0,0,0,0,ESP
3934,1966,58,Graduation,Married,61286.0,1,2013-08-02,3945,47,34,356,0,107,19,9,117,608,2,7,1,8,16,5,0,0,0,0,0,0,0,0,IND
2493,1966,58,Graduation,Married,61286.0,1,2013-08-02,3945,47,34,356,0,107,19,9,117,608,2,7,1,8,16,5,0,0,0,0,0,0,0,0,GER
3759,1958,66,Graduation,Together,65196.0,2,2013-07-25,3953,55,34,743,19,181,12,0,200,1155,2,7,6,11,24,5,0,0,1,0,0,1,0,0,ESP
965,1971,53,Graduation,Single,55635.0,1,2012-11-13,4207,41,34,235,65,164,50,49,27,590,4,7,3,7,17,6,0,0,0,0,0,0,0,0,USA
7378,1981,43,Master,Together,42021.0,1,2012-08-31,4281,31,34,393,5,136,7,5,27,573,5,10,1,6,17,9,0,0,1,0,0,1,0,0,ESP
1859,1972,52,Master,Married,75251.0,0,2012-08-27,4285,40,34,721,111,925,97,18,18,1890,1,7,6,5,18,5,0,0,0,0,0,1,1,0,GER
6263,1968,56,Graduation,Together,35322.0,3,2012-08-22,4290,44,34,28,9,37,12,7,13,106,3,2,0,4,6,8,0,0,0,0,0,0,0,0,ESP
2072,1969,55,PhD,Together,53374.0,1,2012-08-16,4296,43,34,896,10,101,13,10,34,1064,6,4,2,9,15,9,0,0,1,0,0,2,1,0,CAN
8908,1959,65,Graduation,Married,87195.0,0,2014-05-08,3666,55,35,217,76,690,50,26,38,1097,1,3,11,5,19,1,0,0,0,0,0,1,1,0,CAN
738,1981,43,2n Cycle,Single,42395.0,2,2014-04-04,3700,33,35,48,13,57,24,15,25,182,4,3,1,4,8,7,0,0,0,0,0,0,0,0,IND
10129,1966,58,Graduation,Together,82427.0,0,2014-03-12,3723,48,35,482,147,509,104,107,107,1456,1,3,5,12,20,1,0,0,0,0,1,1,0,0,ESP
807,1969,55,Master,Together,44602.0,2,2014-02-15,3748,45,35,167,2,89,0,0,34,292,6,6,1,4,11,8,0,0,0,0,0,0,0,0,IND
3334,1951,73,Graduation,Married,94642.0,0,2014-02-12,3751,63,35,879,143,797,106,143,143,2211,0,5,7,9,21,1,1,0,0,0,1,2,0,0,ESP
5423,1983,41,Graduation,Together,28359.0,1,2013-10-27,3859,30,35,6,0,5,2,1,2,16,1,1,0,2,3,7,0,0,0,0,0,0,0,0,ZAF
4426,1975,49,Graduation,Single,55801.0,2,2013-09-22,3894,38,35,367,4,51,6,4,95,527,6,7,2,6,15,7,1,0,0,0,0,1,0,0,USA
10489,1973,51,Graduation,Married,92955.0,0,2013-08-19,3928,40,35,693,21,925,31,24,84,1778,1,6,7,9,22,2,1,0,0,0,1,3,1,0,ZAF
2570,1968,56,Graduation,Together,56534.0,1,2013-07-23,3955,45,35,691,7,61,10,0,46,815,4,10,4,7,21,8,0,1,0,1,0,3,1,0,ESP
3834,1962,62,Graduation,Single,69627.0,1,2013-03-17,4083,51,35,231,161,215,171,30,53,861,2,8,2,11,21,5,0,0,0,0,0,0,0,0,USA
590,1970,54,Master,Single,78579.0,0,2012-12-22,4168,42,35,816,66,549,216,66,99,1812,1,5,6,4,15,3,0,0,0,0,0,1,1,0,ESP
4791,1980,44,Graduation,Together,44964.0,2,2012-12-16,4174,32,35,19,1,17,2,0,2,41,1,1,0,3,4,8,0,0,0,0,0,0,0,0,AUS
5304,1974,50,PhD,Single,30899.0,1,2012-10-13,4238,38,35,24,0,8,0,0,1,33,2,1,0,3,4,6,0,0,0,0,0,0,0,0,ZAF
2426,1964,60,PhD,Single,78825.0,0,2012-09-14,4267,48,35,483,74,114,169,37,18,895,1,5,10,13,28,3,0,0,0,0,0,1,1,0,ESP
35,1987,37,Graduation,Married,25545.0,1,2012-09-08,4273,25,35,32,1,64,16,12,85,210,3,2,2,3,7,6,0,0,0,0,0,1,1,0,ESP
8041,1971,53,PhD,Single,47111.0,1,2012-09-08,4273,41,35,595,71,153,120,112,41,1092,6,3,2,10,15,9,0,0,0,0,0,0,0,0,ZAF
3584,1955,69,PhD,Single,49667.0,0,2012-08-20,4292,57,35,1181,26,120,17,13,39,1396,2,5,10,5,20,8,0,0,1,0,0,2,1,0,CAN
7718,1947,77,Master,Together,66000.0,0,2014-04-20,3684,67,36,244,51,270,101,0,45,711,1,1,3,5,9,1,0,0,0,0,0,0,0,0,ESP
8605,1964,60,PhD,Together,46910.0,2,2014-03-23,3712,50,36,48,0,14,0,0,6,68,2,2,0,3,5,6,0,0,0,0,0,0,0,0,ESP
1646,1972,52,Basic,Married,25224.0,1,2014-03-16,3719,42,36,4,9,12,11,2,8,46,2,1,1,3,5,3,0,0,0,0,0,0,0,0,CAN
9206,1968,56,Graduation,Together,77382.0,1,2014-01-07,3787,46,36,491,48,231,112,105,134,1121,2,5,7,12,24,1,0,0,0,0,1,1,0,0,ESP
10757,1967,57,PhD,Single,28420.0,1,2013-12-24,3801,46,36,4,2,5,2,0,0,13,1,1,0,2,3,6,0,0,0,0,0,0,0,0,ESP
6885,1977,47,Graduation,Single,32952.0,1,2013-12-01,3824,36,36,38,0,12,3,1,1,55,1,2,0,3,5,7,0,0,0,0,0,0,0,0,CAN
907,1975,49,Graduation,Married,46149.0,1,2013-11-29,3826,38,36,254,6,71,4,0,27,362,5,5,1,7,13,5,0,0,0,0,0,0,0,0,ESP
3867,1947,77,PhD,Together,73059.0,1,2013-08-31,3916,66,36,410,112,420,0,82,71,1095,1,9,3,13,25,4,0,0,0,0,0,0,0,0,ESP
3859,1947,77,PhD,Together,73059.0,1,2013-08-31,3916,66,36,410,112,420,0,82,71,1095,1,9,3,13,25,4,0,0,0,0,0,0,0,0,ZAF
3265,1959,65,Graduation,Married,35701.0,0,2013-03-19,4081,54,36,21,1,9,7,3,5,46,1,1,0,3,4,6,0,0,0,0,0,0,0,0,ESP
4418,1983,41,Master,Single,89616.0,0,2013-02-25,4103,30,36,671,47,655,145,111,15,1644,1,7,5,12,24,2,0,0,0,0,0,1,1,0,CAN
4611,1970,54,Graduation,Together,105471.0,0,2013-01-21,4138,43,36,1009,181,104,202,21,207,1724,0,9,8,13,30,3,1,0,0,0,1,3,1,0,ESP
4530,1948,76,Master,Single,78427.0,0,2012-10-24,4227,64,36,972,19,595,180,26,138,1930,3,3,7,10,20,3,1,0,0,0,0,2,1,0,GER
7736,1986,38,Graduation,Married,22518.0,1,2012-10-22,4229,26,36,11,7,12,2,2,27,61,2,2,1,2,5,5,0,0,1,0,0,2,1,0,ESP
9949,1976,48,Graduation,Married,59809.0,2,2012-10-18,4233,36,36,598,16,141,32,41,49,877,3,3,3,6,12,8,0,0,0,0,0,0,0,0,CAN
942,1982,42,Graduation,Single,39660.0,1,2012-08-08,4304,30,36,139,13,78,20,13,36,299,3,7,1,3,11,9,0,0,0,0,0,1,1,0,ESP
6181,1950,74,2n Cycle,Together,52203.0,0,2012-07-31,4312,62,36,488,21,238,56,108,28,939,1,8,7,11,26,6,0,0,0,0,0,0,0,0,USA
7660,1973,51,PhD,Single,35860.0,2,2014-05-19,3655,41,37,15,0,8,4,2,20,49,2,1,1,2,4,5,0,0,1,0,0,2,1,0,CAN
2055,1973,51,PhD,Single,35860.0,2,2014-05-19,3655,41,37,15,0,8,4,2,20,49,2,1,1,2,4,5,0,0,1,0,0,1,0,0,ESP
5107,1973,51,PhD,Single,35860.0,2,2014-05-19,3655,41,37,15,0,8,4,2,20,49,2,1,1,2,4,5,0,0,1,0,0,1,0,0,ESP
1626,1973,51,PhD,Single,35860.0,2,2014-05-19,3655,41,37,15,0,8,4,2,20,49,2,1,1,2,4,5,0,0,1,0,0,2,1,0,ZAF
6428,1950,74,PhD,Single,76842.0,0,2014-05-03,3671,64,37,605,10,345,84,54,32,1130,1,1,8,7,16,0,0,0,0,0,0,0,0,0,ESP
9617,1951,73,Graduation,Single,15033.0,0,2014-04-16,3688,63,37,0,4,5,6,0,4,19,1,1,0,3,4,3,0,0,0,0,0,0,0,0,ZAF
4339,1970,54,PhD,Married,67353.0,1,2013-12-31,3794,43,37,702,17,151,0,8,35,913,5,5,6,12,23,2,0,0,0,0,0,0,0,0,AUS
7235,1975,49,2n Cycle,Married,17003.0,1,2013-12-09,3816,38,37,2,5,12,4,8,7,38,3,2,0,4,6,5,0,0,0,0,0,0,0,0,GER
8527,1965,59,Master,Together,65735.0,2,2013-12-07,3818,48,37,239,7,119,4,15,11,395,5,6,2,6,14,7,0,0,0,0,0,0,0,0,ESP
1968,1971,53,Graduation,Single,45684.0,1,2013-12-02,3823,42,37,5,1,5,10,0,7,28,1,1,0,2,3,7,0,0,0,0,0,0,0,0,ZAF
9862,1969,55,Graduation,Together,21918.0,1,2013-11-14,3841,44,37,1,6,7,11,5,3,33,2,2,0,3,5,6,0,0,0,0,0,0,0,0,CAN
11075,1978,46,Graduation,Married,51267.0,2,2013-10-29,3857,35,37,183,2,64,7,2,12,270,4,3,3,5,11,4,0,0,0,0,0,0,0,0,CAN
6658,1972,52,Graduation,Together,59868.0,1,2013-07-22,3956,41,37,771,51,154,54,10,154,1194,7,11,2,12,25,6,0,0,0,0,0,0,0,0,ESP
4552,1991,33,Graduation,Married,51373.0,0,2013-06-22,3986,22,37,83,2,101,64,26,117,393,1,3,5,3,11,4,0,0,0,0,0,0,0,0,ESP
10377,1958,66,Master,Together,46692.0,1,2013-06-06,4002,55,37,170,6,97,24,12,88,397,3,6,1,5,12,6,0,0,0,0,0,0,0,0,ESP
5336,1971,53,Master,Together,157733.0,1,2013-06-04,4004,42,37,39,1,9,2,0,8,59,0,1,0,1,2,1,0,0,0,0,0,0,0,0,ESP
10350,1950,74,PhD,Married,54432.0,3,2013-05-09,4030,63,37,33,0,5,0,0,0,38,1,1,0,3,4,4,0,0,0,0,0,0,0,0,ESP
11071,1984,40,Graduation,Single,79607.0,0,2013-04-21,4048,29,37,450,133,951,173,0,216,1923,1,3,6,6,15,1,0,0,0,0,0,1,1,0,CAN
11100,1972,52,Graduation,Single,51813.0,2,2013-04-11,4058,41,37,51,2,7,0,1,2,63,2,2,0,3,5,7,0,0,0,0,0,0,0,0,CAN
6516,1989,35,Basic,Married,17487.0,1,2013-03-18,4082,24,37,0,0,1,7,4,6,18,1,1,0,2,3,7,0,0,0,0,0,0,0,0,AUS
1734,1968,56,PhD,Together,40706.0,3,2013-01-17,4142,45,37,59,0,11,4,2,5,81,4,3,0,4,7,7,0,0,0,0,0,0,0,0,ZAF
2131,1959,65,PhD,Single,62859.0,1,2012-12-30,4160,53,37,1063,89,102,16,12,25,1307,4,9,4,6,19,6,0,0,0,0,0,0,0,0,ESP
6439,1958,66,Graduation,Married,61074.0,1,2012-08-17,4295,54,37,789,0,133,0,28,152,1102,7,11,5,8,24,7,0,0,0,0,0,0,0,0,ZAF
10591,1969,55,Graduation,Single,43638.0,1,2012-08-06,4306,43,37,63,10,83,7,19,19,201,2,4,1,4,9,7,0,0,0,0,0,0,0,0,ESP
9797,1956,68,Graduation,Married,58116.0,1,2014-04-13,3691,58,38,228,19,130,4,11,51,443,2,3,3,8,14,2,0,0,0,0,0,0,0,0,ESP
9336,1969,55,PhD,Single,62187.0,1,2014-03-22,3713,45,38,512,0,83,0,0,41,636,3,6,2,10,18,4,0,0,0,0,0,0,0,0,ESP
2174,1954,70,Graduation,Single,46344.0,2,2014-03-08,3727,60,38,11,1,6,2,1,6,27,2,1,1,2,4,5,0,0,0,0,0,0,0,0,USA
3197,1980,44,Graduation,Married,77353.0,1,2013-12-16,3809,33,38,275,59,107,69,101,59,670,2,6,4,8,18,4,0,0,0,0,0,0,0,0,ESP
9185,1966,58,PhD,Single,69759.0,0,2013-10-28,3858,47,38,452,20,514,13,30,0,1029,3,4,6,5,15,3,0,0,0,0,0,1,1,0,ESP
905,1986,38,Graduation,Single,21846.0,1,2013-10-22,3864,27,38,7,17,18,6,10,26,84,4,4,0,3,7,8,0,0,0,0,0,0,0,0,ZAF
10858,1975,49,Graduation,Together,76532.0,2,2013-09-09,3907,38,38,355,30,177,90,138,30,820,4,9,5,7,21,5,0,0,0,0,0,0,0,0,ESP
8925,1965,59,Master,Married,70053.0,1,2013-07-03,3975,48,38,512,53,98,81,179,89,1012,3,8,5,10,23,5,0,0,0,0,0,0,0,0,ESP
2499,1958,66,2n Cycle,Single,75342.0,1,2013-05-06,4033,55,38,204,97,97,21,118,26,563,1,5,2,10,17,4,0,0,0,0,0,0,0,0,ESP
1109,1982,42,Master,Together,27590.0,1,2013-04-23,4046,31,38,6,0,5,0,0,1,12,1,1,0,2,3,7,0,0,0,0,0,0,0,0,ESP
326,1973,51,Graduation,Married,51148.0,2,2013-02-18,4110,40,38,235,6,45,8,9,12,315,4,5,1,6,12,6,0,0,0,0,0,0,0,0,IND
10967,1963,61,Graduation,Single,33378.0,2,2013-02-06,4122,50,38,33,6,40,3,7,10,99,3,2,0,4,6,7,0,0,0,0,0,0,0,0,ZAF
5370,1973,51,PhD,Married,32644.0,1,2013-01-16,4143,40,38,239,3,141,0,7,23,413,4,7,1,6,14,8,0,0,1,0,0,1,0,0,ESP
2098,1969,55,PhD,Married,33581.0,2,2013-01-08,4151,44,38,11,0,5,0,0,1,17,1,1,0,2,3,8,0,0,0,0,0,0,0,0,ESP
1773,1978,46,2n Cycle,Married,12393.0,0,2012-12-04,4186,34,38,5,6,15,11,7,13,57,1,2,0,3,5,9,0,0,0,0,0,0,0,0,ZAF
5036,1984,40,PhD,Single,42710.0,1,2012-11-28,4192,28,38,252,3,42,4,3,102,406,2,4,5,3,12,6,0,0,0,0,0,0,0,0,ESP
4856,1957,67,2n Cycle,Married,82347.0,0,2012-11-06,4214,55,38,556,54,845,202,133,63,1853,1,7,7,10,24,3,1,0,1,0,0,2,0,0,IND
8722,1957,67,2n Cycle,Married,82347.0,0,2012-11-06,4214,55,38,556,54,845,202,133,63,1853,1,7,7,10,24,3,1,0,1,0,0,3,1,0,CAN
2156,1955,69,PhD,Married,22554.0,2,2012-11-03,4217,57,38,27,0,10,0,0,4,41,4,2,0,4,6,5,0,0,0,0,0,0,0,0,ESP
2569,1987,37,Graduation,Married,17323.0,0,2012-10-10,4241,25,38,3,14,17,6,1,5,46,1,1,0,3,4,8,0,0,0,0,0,0,0,0,USA
10151,1960,64,Graduation,Single,62204.0,2,2012-09-12,4269,52,38,317,46,247,151,46,139,946,1,4,5,12,21,3,0,0,0,0,0,0,0,0,ESP
10473,1956,68,PhD,Single,78028.0,1,2012-09-10,4271,56,38,158,19,288,25,0,38,528,1,6,4,9,19,7,0,0,0,1,1,3,1,0,ESP
